,POP_2015,education,health_wellbeing,mobility,ID_HDC_G0,lng,lat
189,70.26,688,104,720,7710.0,77.56776503700024,19.906952690654656
190,52.276,665,22,697,7710.0,77.56880153342959,19.906952690654656
191,173.168,687,0,719,7710.0,77.56983802985897,19.906952690654656
192,175.88,824,0,856,7710.0,77.57191102271774,19.906952690654656
193,170.589,970,57,1003,7710.0,77.57294751914712,19.906952690654656
194,162.567,1028,170,1060,7710.0,77.5739840155765,19.90695269065466
195,182.851,1074,243,1106,7710.0,77.57502051200586,19.90695269065466
196,139.427,1180,371,1212,7710.0,77.57605700843524,19.906952690654656
197,79.793,1285,476,1317,7710.0,77.5770935048646,19.906952690654656
198,121.831,1397,588,1430,7710.0,77.578130001294,19.906952690654656
199,169.917,1546,594,1578,7710.0,77.57916649772336,19.906952690654656
200,26.374,1562,610,1594,7710.0,77.58020299415273,19.906952690654656
201,133.506,1074,390,941,7710.0,77.55922182928714,19.906124658001975
202,84.874,1036,352,903,7710.0,77.56025832235902,19.90612465800198
203,173.864,967,384,792,7710.0,77.56129481543091,19.906124658001975
204,121.075,956,473,807,7710.0,77.56233130850279,19.906124658001975
205,29.355,981,151,1014,7710.0,77.56336780157469,19.90612465800198
206,128.382,865,261,897,7710.0,77.56440429464656,19.90612465800198
207,156.31,856,242,888,7710.0,77.56544078771844,19.90612465800198
208,162.189,827,128,860,7710.0,77.56647728079032,19.90612465800198
209,173.108,860,0,893,7710.0,77.5675137738622,19.906124658001975
210,161.579,687,31,719,7710.0,77.56855026693407,19.90612465800198
211,88.948,687,0,719,7710.0,77.56958676000596,19.90612465800198
212,104.571,911,0,943,7710.0,77.57062325307784,19.90612465800198
213,102.849,911,0,943,7710.0,77.57165974614972,19.906124658001975
214,139.469,1017,10,1049,7710.0,77.57269623922161,19.90612465800198
215,63.498,1078,50,1110,7710.0,77.57373273229348,19.90612465800198
216,97.935,1048,170,1081,7710.0,77.57476922536536,19.906124658001975
217,65.094,1391,464,1424,7710.0,77.57684221150913,19.90612465800198
218,169.287,1449,581,1481,7710.0,77.57787870458101,19.90612465800198
219,192.301,1487,661,1519,7710.0,77.57891519765289,19.90612465800198
220,107.3,1598,691,1631,7710.0,77.57995169072477,19.90612465800198
221,121.075,1161,477,967,7710.0,77.55897060573723,19.90529662700044
222,190.579,1180,525,813,7710.0,77.56000709545181,19.90529662700044
223,148.625,1043,400,720,7710.0,77.56104358516636,19.905296627000435
224,113.054,1084,371,917,7710.0,77.56208007488092,19.905296627000443
225,134.262,1018,139,1050,7710.0,77.56311656459548,19.90529662700044
226,198.6,1035,147,1067,7710.0,77.56415305431001,19.90529662700044
227,188.983,948,233,981,7710.0,77.56518954402458,19.90529662700044
228,174.158,923,247,955,7710.0,77.56622603373916,19.905296627000443
229,128.13,956,95,988,7710.0,77.56726252345369,19.905296627000443
230,161.727,840,81,872,7710.0,77.56829901316827,19.905296627000435
231,122.755,823,0,856,7710.0,77.56933550288282,19.905296627000443
232,131.574,970,117,1002,7710.0,77.57037199259737,19.90529662700044
233,101.757,1016,105,1048,7710.0,77.57140848231191,19.90529662700044
234,98.481,1036,73,1069,7710.0,77.57244497202647,19.905296627000443
235,135.564,1063,23,1096,7710.0,77.57348146174104,19.905296627000435
236,64.716,1160,0,1193,7710.0,77.5745179514556,19.905296627000443
237,103.941,1305,144,1338,7710.0,77.57555444117015,19.905296627000435
238,91.846,1464,392,1496,7710.0,77.5765909308847,19.90529662700044
239,170.757,1537,464,1569,7710.0,77.57762742059927,19.90529662700044
240,150.346,1610,610,1643,7710.0,77.57866391031382,19.905296627000443
241,174.83,1679,749,1711,7710.0,77.57970040002837,19.905296627000435
242,63.288,1710,772,1742,7710.0,77.58073688974295,19.90529662700044
243,144.005,1233,577,866,7710.0,77.55975588127258,19.90446859764996
244,72.149,1116,558,749,7710.0,77.56079236763,19.904468597649966
245,121.201,1237,272,1269,7710.0,77.56182885398738,19.90446859764996
246,100.161,1133,0,1165,7710.0,77.56286534034479,19.90446859764996
247,37.713,1104,78,1136,7710.0,77.56390182670218,19.90446859764996
248,141.821,1032,181,1064,7710.0,77.5649383130596,19.904468597649966
249,205.613,1019,278,1052,7710.0,77.56597479941698,19.90446859764996
250,174.998,1030,189,1063,7710.0,77.5670112857744,19.904468597649963
251,143.459,970,186,1003,7710.0,77.5680477721318,19.90446859764996
252,161.139,916,63,948,7710.0,77.56908425848921,19.90446859764996
253,232.365,993,141,1026,7710.0,77.57012074484659,19.90446859764996
254,118.135,1055,144,1088,7710.0,77.57115723120401,19.90446859764996
255,205.949,1150,28,1182,7710.0,77.57219371756142,19.90446859764996
256,232.029,1211,50,1243,7710.0,77.57323020391883,19.904468597649963
257,142.913,1258,98,1291,7710.0,77.57426669027622,19.90446859764996
258,46.868,1330,169,1362,7710.0,77.57530317663361,19.904468597649963
259,64.968,1449,288,1481,7710.0,77.57633966299102,19.90446859764996
260,157.948,1557,396,1589,7710.0,77.57737614934842,19.90446859764996
261,180.29,1681,520,1713,7710.0,77.57841263570583,19.90446859764996
262,158.746,1747,668,1779,7710.0,77.57944912206322,19.904468597649963
263,64.422,1782,729,1814,7710.0,77.58048560842064,19.904468597649956
264,190.831,1495,44,1321,7710.0,77.55846819682061,19.903640569950458
265,99.195,1483,33,1333,7710.0,77.55950467982102,19.903640569950458
266,70.89,1352,145,1384,7710.0,77.56054116282147,19.90364056995046
267,172.016,1353,180,1385,7710.0,77.56157764582186,19.903640569950458
268,46.154,1015,279,1047,7710.0,77.56468709482311,19.903640569950454
269,197.214,1068,317,1101,7710.0,77.56572357782353,19.903640569950458
270,128.928,1152,401,1185,7710.0,77.56676006082394,19.903640569950458
271,59.257,1030,246,1063,7710.0,77.56779654382437,19.903640569950458
272,30.321,999,146,1031,7710.0,77.56883302682479,19.903640569950454
273,165.633,1022,169,1054,7710.0,77.56986950982522,19.903640569950454
274,209.645,1286,228,1318,7710.0,77.57090599282563,19.903640569950454
275,206.537,1238,145,1271,7710.0,77.57194247582602,19.903640569950458
276,159.292,1294,172,1326,7710.0,77.57297895882645,19.903640569950458
277,175.754,1349,188,1381,7710.0,77.57401544182689,19.903640569950458
278,178.148,1355,194,1387,7710.0,77.5750519248273,19.90364056995046
279,134.556,1487,327,1520,7710.0,77.57608840782773,19.903640569950454
280,143.039,1531,370,1563,7710.0,77.57712489082814,19.903640569950458
281,109.736,1734,574,1767,7710.0,77.57816137382854,19.903640569950458
282,26.374,1826,665,1858,7710.0,77.57919785682897,19.903640569950458
283,2.016,1826,665,1858,7710.0,77.5802343398294,19.903640569950458
284,129.642,1511,221,1144,7710.0,77.55718053180959,19.902812543901856
285,95.415,1514,219,1147,7710.0,77.5582170114532,19.902812543901856
286,118.597,1546,96,1396,7710.0,77.5592534910968,19.902812543901856
287,160.131,1575,161,1461,7710.0,77.5602899707404,19.902812543901856
288,173.276,1483,263,1505,7710.0,77.56132645038402,19.902812543901852
289,125.107,1371,238,1404,7710.0,77.5623629300276,19.902812543901856
290,74.921,1370,262,1402,7710.0,77.56339940967122,19.902812543901856
291,123.091,1203,428,1235,7710.0,77.56443588931481,19.902812543901856
292,104.529,1218,482,1250,7710.0,77.56547236895844,19.902812543901852
293,128.844,1274,525,1307,7710.0,77.56650884860203,19.902812543901852
294,110.114,1213,429,1245,7710.0,77.56754532824563,19.902812543901856
295,91.09,1230,377,1262,7710.0,77.56858180788925,19.902812543901852
296,152.32,1132,279,1165,7710.0,77.56961828753283,19.902812543901852
297,200.868,1280,292,1312,7710.0,77.57065476717645,19.902812543901852
298,171.974,1374,263,1407,7710.0,77.57169124682007,19.902812543901856
299,168.237,1400,278,1433,7710.0,77.57272772646365,19.902812543901852
300,170.631,1431,271,1464,7710.0,77.57376420610726,19.902812543901852
301,149.674,1480,320,1513,7710.0,77.57480068575087,19.902812543901856
302,79.331,1511,221,1144,7710.0,77.55692936252565,19.90198451950408
303,29.901,1516,216,1149,7710.0,77.55796583881259,19.901984519504076
304,102.303,1628,178,1477,7710.0,77.55900231509955,19.90198451950408
305,96.255,1643,214,1503,7710.0,77.56003879138652,19.90198451950408
306,248.239,1582,306,1587,7710.0,77.56107526767349,19.90198451950408
307,187.471,1512,378,1544,7710.0,77.56211174396044,19.90198451950408
308,113.18,1450,316,1482,7710.0,77.56314822024741,19.90198451950408
309,126.912,1395,488,1427,7710.0,77.56418469653438,19.90198451950408
310,161.853,1276,540,1308,7710.0,77.56522117282134,19.90198451950408
311,165.045,1380,639,1412,7710.0,77.56625764910827,19.901984519504083
312,117.547,1288,503,1320,7710.0,77.56729412539524,19.901984519504076
313,194.694,1235,382,1267,7710.0,77.56833060168222,19.90198451950408
314,227.493,1251,398,1283,7710.0,77.56936707796919,19.901984519504083
315,186.799,1332,394,1364,7710.0,77.57040355425615,19.901984519504083
316,90.754,1434,312,1467,7710.0,77.57144003054307,19.90198451950408
317,223.252,1470,347,1502,7710.0,77.57247650683004,19.901984519504076
318,179.492,1501,360,1534,7710.0,77.57351298311701,19.90198451950408
319,119.563,1572,421,1605,7710.0,77.57454945940398,19.901984519504083
320,40.904,1706,290,1739,7710.0,77.57558593569091,19.90198451950408
321,33.807,1729,267,1762,7710.0,77.57662241197788,19.90198451950408
322,82.061,2110,950,2143,7710.0,77.57973184083876,19.90198451950408
323,18.94,1722,271,1548,7710.0,77.55875115182896,19.901156496757036
324,153.496,1722,271,1548,7710.0,77.55978762475945,19.901156496757032
325,156.688,1651,408,1659,7710.0,77.56082409768995,19.901156496757036
326,209.015,1568,435,1601,7710.0,77.56186057062042,19.901156496757036
327,204.311,1523,389,1555,7710.0,77.56289704355092,19.901156496757036
328,166.599,1438,530,1470,7710.0,77.5639335164814,19.901156496757036
329,158.368,1372,549,1404,7710.0,77.56496998941188,19.901156496757036
330,101.295,1500,706,1533,7710.0,77.56600646234236,19.901156496757032
331,41.576,1360,570,1392,7710.0,77.56704293527287,19.901156496757036
332,142.451,1339,486,1372,7710.0,77.56807940820335,19.901156496757036
333,168.195,1405,552,1437,7710.0,77.56911588113383,19.901156496757032
334,108.812,1480,599,1512,7710.0,77.57015235406432,19.901156496757036
335,20.536,1577,455,1610,7710.0,77.5711888269948,19.901156496757036
336,151.942,1585,462,1617,7710.0,77.5722252999253,19.901156496757036
337,171.47,1597,431,1630,7710.0,77.57326177285577,19.901156496757036
338,119.731,1729,267,1762,7710.0,77.57533471871676,19.901156496757036
339,1.134,1729,267,1762,7710.0,77.57637119164724,19.901156496757036
340,33.303,2128,967,2160,7710.0,77.5794806104387,19.901156496757036
341,25.03,1811,360,1637,7710.0,77.55953647085887,19.900328475660654
342,90.04,1795,449,1725,7710.0,77.56057294043306,19.900328475660654
343,112.55,1700,529,1733,7710.0,77.56160941000722,19.900328475660654
344,89.788,1605,484,1637,7710.0,77.56264587958142,19.900328475660654
345,173.486,1521,660,1553,7710.0,77.56368234915558,19.90032847566065
346,192.133,1615,754,1647,7710.0,77.56471881872977,19.90032847566065
347,123.973,1602,793,1634,7710.0,77.56575528830396,19.900328475660654
348,35.109,1491,638,1523,7710.0,77.56679175787814,19.900328475660654
349,117.841,1444,591,1476,7710.0,77.56782822745234,19.900328475660654
350,144.719,1397,544,1430,7710.0,77.56886469702651,19.900328475660654
351,193.938,1526,552,1559,7710.0,77.5699011666007,19.900328475660658
352,118.303,1577,582,1610,7710.0,77.57093763617488,19.90032847566065
353,92.602,1690,467,1722,7710.0,77.57197410574906,19.900328475660654
354,41.912,1707,320,1740,7710.0,77.57301057532324,19.900328475660658
355,3.864,1761,252,1793,7710.0,77.57404704489743,19.900328475660654
356,45.902,1941,55,1973,7710.0,77.57508351447161,19.900328475660654
357,38.133,1941,55,1973,7710.0,77.5761199840458,19.900328475660654
358,71.813,2242,1081,2274,7710.0,77.57819292319414,19.90032847566065
359,49.388,2258,1098,2291,7710.0,77.57922939276834,19.900328475660654
360,79.373,1574,686,1606,7710.0,77.56343119455661,19.899500456214845
361,177.35,1615,754,1647,7710.0,77.56446766077467,19.89950045621485
362,140.981,1706,843,1738,7710.0,77.5655041269927,19.899500456214845
363,121.831,1491,638,1523,7710.0,77.56654059321076,19.899500456214845
364,46.112,1491,638,1523,7710.0,77.5675770594288,19.899500456214845
365,108.056,1544,691,1576,7710.0,77.56861352564688,19.899500456214845
366,75.131,1605,692,1638,7710.0,77.56964999186489,19.899500456214845
367,58.501,1623,649,1656,7710.0,77.57068645808295,19.899500456214845
368,182.683,1690,467,1722,7710.0,77.57172292430101,19.89950045621485
369,131.658,1714,327,1747,7710.0,77.57275939051907,19.899500456214845
370,50.899,1761,252,1793,7710.0,77.5737958567371,19.899500456214845
371,9.239,1941,55,1973,7710.0,77.57483232295513,19.89950045621485
372,142.199,1969,27,2001,7710.0,77.57586878917321,19.89950045621485
373,44.39,2275,1114,2307,7710.0,77.57897818782735,19.899500456214845
